"p, q, n, Phi, e, k, d",N,Totient,E,Transparency Percentage
"[173, 193, 33389, 33024, 12043, 2300, 6307]",33389,33024,12043,0
"[173, 193, 33389, 33024, 12071, 9974, 27287]",33389,33024,12071,0
"[173, 193, 33389, 33024, 12073, 9836, 26905]",33389,33024,12073,0
"[173, 193, 33389, 33024, 12101, 8119, 22157]",33389,33024,12101,0
"[173, 193, 33389, 33024, 12107, 224, 611]",33389,33024,12107,0
"[173, 193, 33389, 33024, 12109, 2020, 5509]",33389,33024,12109,0
"[173, 193, 33389, 33024, 12113, 2788, 7601]",33389,33024,12113,0
"[173, 193, 33389, 33024, 12119, 6614, 18023]",33389,33024,12119,0
"[173, 193, 33389, 33024, 12143, 11066, 30095]",33389,33024,12143,0
"[173, 193, 33389, 33024, 12149, 5732, 15581]",33389,33024,12149,0
"[173, 193, 33389, 33024, 12157, 8937, 24277]",33389,33024,12157,0
"[173, 193, 33389, 33024, 12163, 1713, 4651]",33389,33024,12163,0
"[173, 193, 33389, 33024, 12197, 7297, 19757]",33389,33024,12197,0
"[173, 193, 33389, 33024, 12203, 3312, 8963]",33389,33024,12203,0
"[173, 193, 33389, 33024, 12211, 1844, 4987]",33389,33024,12211,0
"[173, 193, 33389, 33024, 12227, 10134, 27371]",33389,33024,12227,0
"[173, 193, 33389, 33024, 12239, 7987, 21551]",33389,33024,12239,0
"[173, 193, 33389, 33024, 12251, 8578, 23123]",33389,33024,12251,0
"[173, 193, 33389, 33024, 12253, 8687, 23413]",33389,33024,12253,0
"[173, 193, 33389, 33024, 12263, 4928, 13271]",33389,33024,12263,0
"[173, 193, 33389, 33024, 12269, 7028, 18917]",33389,33024,12269,0
"[173, 193, 33389, 33024, 12277, 6411, 17245]",33389,33024,12277,0
"[173, 193, 33389, 33024, 12281, 3264, 8777]",33389,33024,12281,0
"[173, 193, 33389, 33024, 12301, 3983, 10693]",33389,33024,12301,0
"[173, 193, 33389, 33024, 12323, 9318, 24971]",33389,33024,12323,0
"[173, 193, 33389, 33024, 12329, 4119, 11033]",33389,33024,12329,0
"[173, 193, 33389, 33024, 12343, 11628, 31111]",33389,33024,12343,0
"[173, 193, 33389, 33024, 12347, 12055, 32243]",33389,33024,12347,0
"[173, 193, 33389, 33024, 12373, 2109, 5629]",33389,33024,12373,0
"[173, 193, 33389, 33024, 12377, 663, 1769]",33389,33024,12377,0
"[173, 193, 33389, 33024, 12379, 5261, 14035]",33389,33024,12379,0
"[173, 193, 33389, 33024, 12391, 2434, 6487]",33389,33024,12391,0
"[173, 193, 33389, 33024, 12401, 11398, 30353]",33389,33024,12401,0
"[173, 193, 33389, 33024, 12409, 8252, 21961]",33389,33024,12409,0
"[173, 193, 33389, 33024, 12413, 6046, 16085]",33389,33024,12413,0
"[173, 193, 33389, 33024, 12421, 3399, 9037]",33389,33024,12421,0
"[173, 193, 33389, 33024, 12437, 264, 701]",33389,33024,12437,0
"[173, 193, 33389, 33024, 12451, 4251, 11275]",33389,33024,12451,0
"[173, 193, 33389, 33024, 12457, 10004, 26521]",33389,33024,12457,0
"[173, 193, 33389, 33024, 12473, 5273, 13961]",33389,33024,12473,0
"[173, 193, 33389, 33024, 12479, 3990, 10559]",33389,33024,12479,0
"[173, 193, 33389, 33024, 12487, 12290, 32503]",33389,33024,12487,0
"[173, 193, 33389, 33024, 12491, 9091, 24035]",33389,33024,12491,0
"[173, 193, 33389, 33024, 12497, 8253, 21809]",33389,33024,12497,0
"[173, 193, 33389, 33024, 12503, 11912, 31463]",33389,33024,12503,0
"[173, 193, 33389, 33024, 12511, 4667, 12319]",33389,33024,12511,0
"[173, 193, 33389, 33024, 12517, 6882, 18157]",33389,33024,12517,0
"[173, 193, 33389, 33024, 12527, 9231, 24335]",33389,33024,12527,0
"[173, 193, 33389, 33024, 12539, 2255, 5939]",33389,33024,12539,0
"[173, 193, 33389, 33024, 12541, 5282, 13909]",33389,33024,12541,0
"[173, 193, 33389, 33024, 12547, 7457, 19627]",33389,33024,12547,0
"[173, 193, 33389, 33024, 12553, 4206, 11065]",33389,33024,12553,0
"[173, 193, 33389, 33024, 12569, 12000, 31529]",33389,33024,12569,0
"[173, 193, 33389, 33024, 12583, 9129, 23959]",33389,33024,12583,0
"[173, 193, 33389, 33024, 12589, 4552, 11941]",33389,33024,12589,0
"[173, 193, 33389, 33024, 12601, 5669, 14857]",33389,33024,12601,0
"[173, 193, 33389, 33024, 12611, 6493, 17003]",33389,33024,12611,0
"[173, 193, 33389, 33024, 12613, 11298, 29581]",33389,33024,12613,0
"[173, 193, 33389, 33024, 12619, 9820, 25699]",33389,33024,12619,0
"[173, 193, 33389, 33024, 12637, 7049, 18421]",33389,33024,12637,0
"[173, 193, 33389, 33024, 12641, 7999, 20897]",33389,33024,12641,0
"[173, 193, 33389, 33024, 12647, 9347, 24407]",33389,33024,12647,0
"[173, 193, 33389, 33024, 12653, 2687, 7013]",33389,33024,12653,0
"[173, 193, 33389, 33024, 12659, 1053, 2747]",33389,33024,12659,0
"[173, 193, 33389, 33024, 12671, 1915, 4991]",33389,33024,12671,0
"[173, 193, 33389, 33024, 12689, 5060, 13169]",33389,33024,12689,0
"[173, 193, 33389, 33024, 12697, 5380, 13993]",33389,33024,12697,0
"[173, 193, 33389, 33024, 12703, 2006, 5215]",33389,33024,12703,0
"[173, 193, 33389, 33024, 12713, 256, 665]",33389,33024,12713,0
"[173, 193, 33389, 33024, 12739, 5127, 13291]",33389,33024,12739,0
"[173, 193, 33389, 33024, 12743, 11159, 28919]",33389,33024,12743,0
"[173, 193, 33389, 33024, 12757, 10333, 26749]",33389,33024,12757,0
"[173, 193, 33389, 33024, 12763, 9728, 25171]",33389,33024,12763,0
"[173, 193, 33389, 33024, 12781, 10789, 27877]",33389,33024,12781,0
"[173, 193, 33389, 33024, 12791, 6423, 16583]",33389,33024,12791,0
"[173, 193, 33389, 33024, 12799, 1091, 2815]",33389,33024,12799,0
"[173, 193, 33389, 33024, 12809, 2008, 5177]",33389,33024,12809,0
"[173, 193, 33389, 33024, 12821, 5490, 14141]",33389,33024,12821,0
"[173, 193, 33389, 33024, 12823, 5035, 12967]",33389,33024,12823,0
"[173, 193, 33389, 33024, 12829, 10065, 25909]",33389,33024,12829,0
"[173, 193, 33389, 33024, 12841, 2996, 7705]",33389,33024,12841,0
"[173, 193, 33389, 33024, 12853, 2004, 5149]",33389,33024,12853,0
"[173, 193, 33389, 33024, 12889, 1190, 3049]",33389,33024,12889,0
"[173, 193, 33389, 33024, 12893, 1295, 3317]",33389,33024,12893,0
"[173, 193, 33389, 33024, 12899, 3829, 9803]",33389,33024,12899,0
"[173, 193, 33389, 33024, 12907, 1527, 3907]",33389,33024,12907,0
"[173, 193, 33389, 33024, 12911, 4860, 12431]",33389,33024,12911,0
"[173, 193, 33389, 33024, 12917, 2790, 7133]",33389,33024,12917,0
"[173, 193, 33389, 33024, 12919, 8340, 21319]",33389,33024,12919,0
"[173, 193, 33389, 33024, 12923, 3977, 10163]",33389,33024,12923,0
"[173, 193, 33389, 33024, 12941, 11062, 28229]",33389,33024,12941,0
"[173, 193, 33389, 33024, 12953, 12216, 31145]",33389,33024,12953,0
"[173, 193, 33389, 33024, 12959, 3051, 7775]",33389,33024,12959,0
"[173, 193, 33389, 33024, 12967, 5035, 12823]",33389,33024,12967,0
"[173, 193, 33389, 33024, 12973, 4540, 11557]",33389,33024,12973,0
"[173, 193, 33389, 33024, 12979, 3771, 9595]",33389,33024,12979,0
"[173, 193, 33389, 33024, 12983, 6142, 15623]",33389,33024,12983,0
"[173, 193, 33389, 33024, 13001, 4986, 12665]",33389,33024,13001,0
"[173, 193, 33389, 33024, 13003, 11782, 29923]",33389,33024,13003,0
"[173, 193, 33389, 33024, 13007, 321, 815]",33389,33024,13007,0
"[173, 193, 33389, 33024, 13033, 12664, 32089]",33389,33024,13033,0
"[173, 193, 33389, 33024, 13037, 5952, 15077]",33389,33024,13037,0
"[173, 193, 33389, 33024, 13043, 11853, 30011]",33389,33024,13043,0
"[173, 193, 33389, 33024, 13049, 130, 329]",33389,33024,13049,0
"[173, 193, 33389, 33024, 13063, 8376, 21175]",33389,33024,13063,0
"[173, 193, 33389, 33024, 13093, 2403, 6061]",33389,33024,13093,0
"[173, 193, 33389, 33024, 13099, 8480, 21379]",33389,33024,13099,0
"[173, 193, 33389, 33024, 13103, 590, 1487]",33389,33024,13103,0
"[173, 193, 33389, 33024, 13109, 5499, 13853]",33389,33024,13109,0
"[173, 193, 33389, 33024, 13127, 7374, 18551]",33389,33024,13127,0
"[173, 193, 33389, 33024, 13147, 84, 211]",33389,33024,13147,0
"[173, 193, 33389, 33024, 13151, 10054, 25247]",33389,33024,13151,0
"[173, 193, 33389, 33024, 13163, 8700, 21827]",33389,33024,13163,0
"[173, 193, 33389, 33024, 13171, 2525, 6331]",33389,33024,13171,0
"[173, 193, 33389, 33024, 13177, 2021, 5065]",33389,33024,13177,0
"[173, 193, 33389, 33024, 13183, 4956, 12415]",33389,33024,13183,0
"[173, 193, 33389, 33024, 13187, 10853, 27179]",33389,33024,13187,0
"[173, 193, 33389, 33024, 13217, 3215, 8033]",33389,33024,13217,0
"[173, 193, 33389, 33024, 13219, 10969, 27403]",33389,33024,13219,0
"[173, 193, 33389, 33024, 13229, 7501, 18725]",33389,33024,13229,0
"[173, 193, 33389, 33024, 13241, 12988, 32393]",33389,33024,13241,0
"[173, 193, 33389, 33024, 13259, 10575, 26339]",33389,33024,13259,0
"[173, 193, 33389, 33024, 13267, 8367, 20827]",33389,33024,13267,0
"[173, 193, 33389, 33024, 13291, 5127, 12739]",33389,33024,13291,0
"[173, 193, 33389, 33024, 13309, 6534, 16213]",33389,33024,13309,0
"[173, 193, 33389, 33024, 13327, 613, 1519]",33389,33024,13327,0
"[173, 193, 33389, 33024, 13337, 4669, 11561]",33389,33024,13337,0
"[173, 193, 33389, 33024, 13339, 10865, 26899]",33389,33024,13339,0
"[173, 193, 33389, 33024, 13367, 11142, 27527]",33389,33024,13367,0
"[173, 193, 33389, 33024, 13381, 10430, 25741]",33389,33024,13381,0
"[173, 193, 33389, 33024, 13397, 8307, 20477]",33389,33024,13397,0
"[173, 193, 33389, 33024, 13399, 665, 1639]",33389,33024,13399,0
"[173, 193, 33389, 33024, 13411, 11986, 29515]",33389,33024,13411,0
"[173, 193, 33389, 33024, 13421, 10653, 26213]",33389,33024,13421,0
"[173, 193, 33389, 33024, 13451, 12214, 29987]",33389,33024,13451,0
"[173, 193, 33389, 33024, 13457, 359, 881]",33389,33024,13457,0
"[173, 193, 33389, 33024, 13463, 1477, 3623]",33389,33024,13463,0
"[173, 193, 33389, 33024, 13469, 13334, 32693]",33389,33024,13469,0
"[173, 193, 33389, 33024, 13477, 12973, 31789]",33389,33024,13477,0
"[173, 193, 33389, 33024, 13487, 9860, 24143]",33389,33024,13487,0
"[173, 193, 33389, 33024, 13499, 12081, 29555]",33389,33024,13499,0
"[173, 193, 33389, 33024, 13513, 12934, 31609]",33389,33024,13513,0
"[173, 193, 33389, 33024, 13523, 2658, 6491]",33389,33024,13523,0
"[173, 193, 33389, 33024, 13553, 8517, 20753]",33389,33024,13553,0
"[173, 193, 33389, 33024, 13567, 2103, 5119]",33389,33024,13567,0
"[173, 193, 33389, 33024, 13577, 10022, 24377]",33389,33024,13577,0
"[173, 193, 33389, 33024, 13591, 2808, 6823]",33389,33024,13591,0
"[173, 193, 33389, 33024, 13597, 12881, 31285]",33389,33024,13597,0
"[173, 193, 33389, 33024, 13613, 11676, 28325]",33389,33024,13613,0
"[173, 193, 33389, 33024, 13619, 2954, 7163]",33389,33024,13619,0
"[173, 193, 33389, 33024, 13627, 13516, 32755]",33389,33024,13627,0
"[173, 193, 33389, 33024, 13649, 11077, 26801]",33389,33024,13649,0
"[173, 193, 33389, 33024, 13669, 363, 877]",33389,33024,13669,0
"[173, 193, 33389, 33024, 13679, 13102, 31631]",33389,33024,13679,0
"[173, 193, 33389, 33024, 13687, 10109, 24391]",33389,33024,13687,0
"[173, 193, 33389, 33024, 13691, 711, 1715]",33389,33024,13691,0
"[173, 193, 33389, 33024, 13693, 2742, 6613]",33389,33024,13693,0
"[173, 193, 33389, 33024, 13709, 560, 1349]",33389,33024,13709,0
"[173, 193, 33389, 33024, 13711, 5573, 13423]",33389,33024,13711,0
"[173, 193, 33389, 33024, 13721, 8473, 20393]",33389,33024,13721,0
"[173, 193, 33389, 33024, 13723, 3678, 8851]",33389,33024,13723,0
"[173, 193, 33389, 33024, 13751, 3947, 9479]",33389,33024,13751,0
"[173, 193, 33389, 33024, 13757, 382, 917]",33389,33024,13757,0
"[173, 193, 33389, 33024, 13759, 12612, 30271]",33389,33024,13759,0
"[173, 193, 33389, 33024, 13763, 11087, 26603]",33389,33024,13763,0
"[173, 193, 33389, 33024, 13781, 4539, 10877]",33389,33024,13781,0
"[173, 193, 33389, 33024, 13789, 10738, 25717]",33389,33024,13789,0
"[173, 193, 33389, 33024, 13799, 2978, 7127]",33389,33024,13799,0
"[173, 193, 33389, 33024, 13807, 9425, 22543]",33389,33024,13807,0
"[173, 193, 33389, 33024, 13829, 10806, 25805]",33389,33024,13829,0
"[173, 193, 33389, 33024, 13831, 11120, 26551]",33389,33024,13831,0
"[173, 193, 33389, 33024, 13841, 12118, 28913]",33389,33024,13841,0
"[173, 193, 33389, 33024, 13859, 4678, 11147]",33389,33024,13859,0
"[173, 193, 33389, 33024, 13877, 4853, 11549]",33389,33024,13877,0
"[173, 193, 33389, 33024, 13879, 3392, 8071]",33389,33024,13879,0
"[173, 193, 33389, 33024, 13883, 3546, 8435]",33389,33024,13883,0
"[173, 193, 33389, 33024, 13901, 8569, 20357]",33389,33024,13901,0
"[173, 193, 33389, 33024, 13903, 397, 943]",33389,33024,13903,0
"[173, 193, 33389, 33024, 13907, 13568, 32219]",33389,33024,13907,0
"[173, 193, 33389, 33024, 13913, 7540, 17897]",33389,33024,13913,0
"[173, 193, 33389, 33024, 13931, 3700, 8771]",33389,33024,13931,0
"[173, 193, 33389, 33024, 13963, 556, 1315]",33389,33024,13963,0
"[173, 193, 33389, 33024, 13967, 2862, 6767]",33389,33024,13967,0
"[173, 193, 33389, 33024, 13997, 8913, 21029]",33389,33024,13997,0
"[173, 193, 33389, 33024, 13999, 8498, 20047]",33389,33024,13999,0
"[173, 193, 33389, 33024, 14009, 11135, 26249]",33389,33024,14009,0
"[173, 193, 33389, 33024, 14011, 3633, 8563]",33389,33024,14011,0
"[173, 193, 33389, 33024, 14029, 7071, 16645]",33389,33024,14029,0
"[173, 193, 33389, 33024, 14033, 1435, 3377]",33389,33024,14033,0
"[173, 193, 33389, 33024, 14051, 11850, 27851]",33389,33024,14051,0
"[173, 193, 33389, 33024, 14057, 10172, 23897]",33389,33024,14057,0
"[173, 193, 33389, 33024, 14071, 10229, 24007]",33389,33024,14071,0
"[173, 193, 33389, 33024, 14083, 11645, 27307]",33389,33024,14083,0
"[173, 193, 33389, 33024, 14087, 9797, 22967]",33389,33024,14087,0
"[173, 193, 33389, 33024, 14107, 8866, 20755]",33389,33024,14107,0
"[173, 193, 33389, 33024, 14143, 11155, 26047]",33389,33024,14143,0
"[173, 193, 33389, 33024, 14149, 13661, 31885]",33389,33024,14149,0
"[173, 193, 33389, 33024, 14153, 14150, 33017]",33389,33024,14153,0
"[173, 193, 33389, 33024, 14159, 11051, 25775]",33389,33024,14159,0
"[173, 193, 33389, 33024, 14173, 8565, 19957]",33389,33024,14173,0
"[173, 193, 33389, 33024, 14177, 2377, 5537]",33389,33024,14177,0
"[173, 193, 33389, 33024, 14197, 10220, 23773]",33389,33024,14197,0
"[173, 193, 33389, 33024, 14207, 12059, 28031]",33389,33024,14207,0
"[173, 193, 33389, 33024, 14221, 2455, 5701]",33389,33024,14221,0
"[173, 193, 33389, 33024, 14243, 4642, 10763]",33389,33024,14243,0
"[173, 193, 33389, 33024, 14249, 6583, 15257]",33389,33024,14249,0
"[173, 193, 33389, 33024, 14251, 11380, 26371]",33389,33024,14251,0
"[173, 193, 33389, 33024, 14281, 7691, 17785]",33389,33024,14281,0
"[173, 193, 33389, 33024, 14293, 7256, 16765]",33389,33024,14293,0
"[173, 193, 33389, 33024, 14303, 8440, 19487]",33389,33024,14303,0
"[173, 193, 33389, 33024, 14321, 11664, 26897]",33389,33024,14321,0
"[173, 193, 33389, 33024, 14323, 12239, 28219]",33389,33024,14323,0
"[173, 193, 33389, 33024, 14327, 4862, 11207]",33389,33024,14327,0
"[173, 193, 33389, 33024, 14341, 13763, 31693]",33389,33024,14341,0
"[173, 193, 33389, 33024, 14347, 10414, 23971]",33389,33024,14347,0
"[173, 193, 33389, 33024, 14369, 989, 2273]",33389,33024,14369,0
"[173, 193, 33389, 33024, 14387, 2786, 6395]",33389,33024,14387,0
"[173, 193, 33389, 33024, 14389, 3582, 8221]",33389,33024,14389,0
"[173, 193, 33389, 33024, 14407, 12672, 29047]",33389,33024,14407,0
"[173, 193, 33389, 33024, 14411, 5964, 13667]",33389,33024,14411,0
"[173, 193, 33389, 33024, 14419, 2890, 6619]",33389,33024,14419,0
"[173, 193, 33389, 33024, 14423, 7536, 17255]",33389,33024,14423,0
"[173, 193, 33389, 33024, 14431, 3873, 8863]",33389,33024,14431,0
"[173, 193, 33389, 33024, 14437, 8777, 20077]",33389,33024,14437,0
"[173, 193, 33389, 33024, 14447, 8126, 18575]",33389,33024,14447,0
"[173, 193, 33389, 33024, 14461, 4241, 9685]",33389,33024,14461,0
"[173, 193, 33389, 33024, 14479, 4875, 11119]",33389,33024,14479,0
"[173, 193, 33389, 33024, 14489, 3556, 8105]",33389,33024,14489,0
"[173, 193, 33389, 33024, 14503, 12377, 28183]",33389,33024,14503,0
"[173, 193, 33389, 33024, 14519, 6531, 14855]",33389,33024,14519,0
"[173, 193, 33389, 33024, 14533, 10483, 23821]",33389,33024,14533,0
"[173, 193, 33389, 33024, 14537, 5237, 11897]",33389,33024,14537,0
"[173, 193, 33389, 33024, 14543, 3741, 8495]",33389,33024,14543,0
"[173, 193, 33389, 33024, 14549, 5807, 13181]",33389,33024,14549,0
"[173, 193, 33389, 33024, 14551, 13412, 30439]",33389,33024,14551,0
"[173, 193, 33389, 33024, 14557, 10659, 24181]",33389,33024,14557,0
"[173, 193, 33389, 33024, 14561, 8706, 19745]",33389,33024,14561,0
"[173, 193, 33389, 33024, 14563, 1670, 3787]",33389,33024,14563,0
"[173, 193, 33389, 33024, 14591, 9840, 22271]",33389,33024,14591,0
"[173, 193, 33389, 33024, 14627, 10720, 24203]",33389,33024,14627,0
"[173, 193, 33389, 33024, 14629, 6087, 13741]",33389,33024,14629,0
"[173, 193, 33389, 33024, 14633, 13056, 29465]",33389,33024,14633,0
"[173, 193, 33389, 33024, 14639, 7468, 16847]",33389,33024,14639,0
"[173, 193, 33389, 33024, 14653, 11709, 26389]",33389,33024,14653,0
"[173, 193, 33389, 33024, 14669, 8019, 18053]",33389,33024,14669,0
"[173, 193, 33389, 33024, 14683, 3167, 7123]",33389,33024,14683,0
"[173, 193, 33389, 33024, 14699, 5955, 13379]",33389,33024,14699,0
"[173, 193, 33389, 33024, 14713, 9442, 21193]",33389,33024,14713,0
"[173, 193, 33389, 33024, 14717, 9564, 21461]",33389,33024,14717,0
"[173, 193, 33389, 33024, 14723, 7666, 17195]",33389,33024,14723,0
"[173, 193, 33389, 33024, 14731, 244, 547]",33389,33024,14731,0
"[173, 193, 33389, 33024, 14741, 7512, 16829]",33389,33024,14741,0
"[173, 193, 33389, 33024, 14747, 2352, 5267]",33389,33024,14747,0
"[173, 193, 33389, 33024, 14753, 4961, 11105]",33389,33024,14753,0
"[173, 193, 33389, 33024, 14759, 5502, 12311]",33389,33024,14759,0
"[173, 193, 33389, 33024, 14767, 1409, 3151]",33389,33024,14767,0
"[173, 193, 33389, 33024, 14771, 14368, 32123]",33389,33024,14771,0
"[173, 193, 33389, 33024, 14779, 9675, 21619]",33389,33024,14779,0
"[173, 193, 33389, 33024, 14783, 7477, 16703]",33389,33024,14783,0
"[173, 193, 33389, 33024, 14797, 1264, 2821]",33389,33024,14797,0
"[173, 193, 33389, 33024, 14813, 4416, 9845]",33389,33024,14813,0
"[173, 193, 33389, 33024, 14821, 3668, 8173]",33389,33024,14821,0
"[173, 193, 33389, 33024, 14827, 2961, 6595]",33389,33024,14827,0
"[173, 193, 33389, 33024, 14831, 6445, 14351]",33389,33024,14831,0
"[173, 193, 33389, 33024, 14843, 11299, 25139]",33389,33024,14843,0
"[173, 193, 33389, 33024, 14851, 2955, 6571]",33389,33024,14851,0
"[173, 193, 33389, 33024, 14867, 9232, 20507]",33389,33024,14867,0
"[173, 193, 33389, 33024, 14869, 2448, 5437]",33389,33024,14869,0
"[173, 193, 33389, 33024, 14887, 4915, 10903]",33389,33024,14887,0
"[173, 193, 33389, 33024, 14891, 4561, 10115]",33389,33024,14891,0
"[173, 193, 33389, 33024, 14897, 7716, 17105]",33389,33024,14897,0
"[173, 193, 33389, 33024, 14923, 11960, 26467]",33389,33024,14923,0
"[173, 193, 33389, 33024, 14939, 14108, 31187]",33389,33024,14939,0
"[173, 193, 33389, 33024, 14947, 14054, 31051]",33389,33024,14947,0
"[173, 193, 33389, 33024, 14951, 13136, 29015]",33389,33024,14951,0
"[173, 193, 33389, 33024, 14957, 8046, 17765]",33389,33024,14957,0
"[173, 193, 33389, 33024, 14969, 2760, 6089]",33389,33024,14969,0
"[173, 193, 33389, 33024, 14983, 8736, 19255]",33389,33024,14983,0
"[173, 193, 33389, 33024, 15013, 13055, 28717]",33389,33024,15013,0
"[173, 193, 33389, 33024, 15017, 13224, 29081]",33389,33024,15017,0
"[173, 193, 33389, 33024, 15031, 4897, 10759]",33389,33024,15031,0
"[173, 193, 33389, 33024, 15053, 13655, 29957]",33389,33024,15053,0
"[173, 193, 33389, 33024, 15061, 14651, 32125]",33389,33024,15061,0
"[173, 193, 33389, 33024, 15077, 5952, 13037]",33389,33024,15077,0
"[173, 193, 33389, 33024, 15083, 12249, 26819]",33389,33024,15083,0
"[173, 193, 33389, 33024, 15091, 7280, 15931]",33389,33024,15091,0
"[173, 193, 33389, 33024, 15101, 13501, 29525]",33389,33024,15101,0
"[173, 193, 33389, 33024, 15107, 5231, 11435]",33389,33024,15107,0
"[173, 193, 33389, 33024, 15131, 126, 275]",33389,33024,15131,0
"[173, 193, 33389, 33024, 15139, 1472, 3211]",33389,33024,15139,0
"[173, 193, 33389, 33024, 15149, 6652, 14501]",33389,33024,15149,0
"[173, 193, 33389, 33024, 15161, 3765, 8201]",33389,33024,15161,0
"[173, 193, 33389, 33024, 15173, 13003, 28301]",33389,33024,15173,0
"[173, 193, 33389, 33024, 15187, 1278, 2779]",33389,33024,15187,0
"[173, 193, 33389, 33024, 15193, 3876, 8425]",33389,33024,15193,0
"[173, 193, 33389, 33024, 15199, 191, 415]",33389,33024,15199,0
"[173, 193, 33389, 33024, 15227, 1499, 3251]",33389,33024,15227,0
"[173, 193, 33389, 33024, 15241, 1385, 3001]",33389,33024,15241,0
"[173, 193, 33389, 33024, 15259, 8348, 18067]",33389,33024,15259,0
"[173, 193, 33389, 33024, 15263, 14597, 31583]",33389,33024,15263,0
"[173, 193, 33389, 33024, 15269, 2033, 4397]",33389,33024,15269,0
"[173, 193, 33389, 33024, 15271, 11967, 25879]",33389,33024,15271,0
"[173, 193, 33389, 33024, 15277, 13873, 29989]",33389,33024,15277,0
"[173, 193, 33389, 33024, 15287, 7943, 17159]",33389,33024,15287,0
"[173, 193, 33389, 33024, 15289, 12745, 27529]",33389,33024,15289,0
"[173, 193, 33389, 33024, 15299, 2718, 5867]",33389,33024,15299,0
"[173, 193, 33389, 33024, 15307, 8530, 18403]",33389,33024,15307,0
"[173, 193, 33389, 33024, 15319, 5926, 12775]",33389,33024,15319,0
"[173, 193, 33389, 33024, 15329, 14869, 32033]",33389,33024,15329,0
"[173, 193, 33389, 33024, 15331, 1045, 2251]",33389,33024,15331,0
"[173, 193, 33389, 33024, 15349, 9443, 20317]",33389,33024,15349,0
"[173, 193, 33389, 33024, 15359, 8572, 18431]",33389,33024,15359,0
"[173, 193, 33389, 33024, 15373, 14273, 30661]",33389,33024,15373,0
"[173, 193, 33389, 33024, 15377, 14178, 30449]",33389,33024,15377,0
"[173, 193, 33389, 33024, 15383, 2582, 5543]",33389,33024,15383,0
"[173, 193, 33389, 33024, 15391, 15137, 32479]",33389,33024,15391,0
"[173, 193, 33389, 33024, 15401, 4429, 9497]",33389,33024,15401,0
"[173, 193, 33389, 33024, 15413, 12559, 26909]",33389,33024,15413,0
"[173, 193, 33389, 33024, 15427, 2083, 4459]",33389,33024,15427,0
"[173, 193, 33389, 33024, 15439, 1518, 3247]",33389,33024,15439,0
"[173, 193, 33389, 33024, 15443, 13630, 29147]",33389,33024,15443,0
"[173, 193, 33389, 33024, 15451, 2614, 5587]",33389,33024,15451,0
"[173, 193, 33389, 33024, 15461, 890, 1901]",33389,33024,15461,0
"[173, 193, 33389, 33024, 15467, 12381, 26435]",33389,33024,15467,0
"[173, 193, 33389, 33024, 15473, 10983, 23441]",33389,33024,15473,0
"[173, 193, 33389, 33024, 15493, 11806, 25165]",33389,33024,15493,0
"[173, 193, 33389, 33024, 15497, 1168, 2489]",33389,33024,15497,0
"[173, 193, 33389, 33024, 15511, 860, 1831]",33389,33024,15511,0
"[173, 193, 33389, 33024, 15527, 733, 1559]",33389,33024,15527,0
"[173, 193, 33389, 33024, 15541, 6218, 13213]",33389,33024,15541,0
"[173, 193, 33389, 33024, 15551, 10397, 22079]",33389,33024,15551,0
"[173, 193, 33389, 33024, 15559, 12057, 25591]",33389,33024,15559,0
"[173, 193, 33389, 33024, 15569, 1230, 2609]",33389,33024,15569,0
"[173, 193, 33389, 33024, 15581, 5732, 12149]",33389,33024,15581,0
"[173, 193, 33389, 33024, 15583, 2189, 4639]",33389,33024,15583,0
"[173, 193, 33389, 33024, 15607, 457, 967]",33389,33024,15607,0
"[173, 193, 33389, 33024, 15619, 9646, 20395]",33389,33024,15619,0
"[173, 193, 33389, 33024, 15629, 7726, 16325]",33389,33024,15629,0
"[173, 193, 33389, 33024, 15641, 10568, 22313]",33389,33024,15641,0
"[173, 193, 33389, 33024, 15643, 9, 19]",33389,33024,15643,0
"[173, 193, 33389, 33024, 15647, 12599, 26591]",33389,33024,15647,0
"[173, 193, 33389, 33024, 15661, 6027, 12709]",33389,33024,15661,0
"[173, 193, 33389, 33024, 15667, 8742, 18427]",33389,33024,15667,0
"[173, 193, 33389, 33024, 15671, 3587, 7559]",33389,33024,15671,0
"[173, 193, 33389, 33024, 15679, 13825, 29119]",33389,33024,15679,0
"[173, 193, 33389, 33024, 15683, 10263, 21611]",33389,33024,15683,0
"[173, 193, 33389, 33024, 15727, 11650, 24463]",33389,33024,15727,0
"[173, 193, 33389, 33024, 15731, 13747, 28859]",33389,33024,15731,0
"[173, 193, 33389, 33024, 15733, 7301, 15325]",33389,33024,15733,0
"[173, 193, 33389, 33024, 15737, 12417, 26057]",33389,33024,15737,0
"[173, 193, 33389, 33024, 15749, 1868, 3917]",33389,33024,15749,0
"[173, 193, 33389, 33024, 15761, 787, 1649]",33389,33024,15761,0
"[173, 193, 33389, 33024, 15767, 12730, 26663]",33389,33024,15767,0
"[173, 193, 33389, 33024, 15773, 7545, 15797]",33389,33024,15773,0
"[173, 193, 33389, 33024, 15787, 11138, 23299]",33389,33024,15787,0
"[173, 193, 33389, 33024, 15791, 9341, 19535]",33389,33024,15791,0
"[173, 193, 33389, 33024, 15797, 7545, 15773]",33389,33024,15797,0
"[173, 193, 33389, 33024, 15803, 14878, 31091]",33389,33024,15803,0
"[173, 193, 33389, 33024, 15817, 4472, 9337]",33389,33024,15817,0
