"p, q, n, Phi, e, k, d",N,Totient,E,Transparency Percentage
"[13, 389, 5057, 4656, 42937, 40069, 4345]",5057,4656,42937,1
"[13, 389, 5057, 4656, 42961, 18168, 1969]",5057,4656,42961,1
"[13, 389, 5057, 4656, 43093, 39215, 4237]",5057,4656,43093,1
"[13, 389, 5057, 4656, 43117, 31458, 3397]",5057,4656,43117,1
"[13, 389, 5057, 4656, 43177, 29610, 3193]",5057,4656,43177,1
"[13, 389, 5057, 4656, 43189, 15259, 1645]",5057,4656,43189,1
"[13, 389, 5057, 4656, 43201, 32076, 3457]",5057,4656,43201,1
"[13, 389, 5057, 4656, 43237, 27311, 2941]",5057,4656,43237,1
"[13, 389, 5057, 4656, 43261, 34239, 3685]",5057,4656,43261,1
"[13, 389, 5057, 4656, 43321, 43107, 4633]",5057,4656,43321,1
"[13, 389, 5057, 4656, 43441, 12549, 1345]",5057,4656,43441,1
"[13, 389, 5057, 4656, 43573, 24828, 2653]",5057,4656,43573,1
"[13, 389, 5057, 4656, 43597, 43494, 4645]",5057,4656,43597,1
"[13, 389, 5057, 4656, 43609, 42944, 4585]",5057,4656,43609,1
"[13, 389, 5057, 4656, 43633, 36895, 3937]",5057,4656,43633,1
"[13, 389, 5057, 4656, 43669, 14078, 1501]",5057,4656,43669,1
"[13, 389, 5057, 4656, 43717, 17699, 1885]",5057,4656,43717,1
"[13, 389, 5057, 4656, 43753, 37222, 3961]",5057,4656,43753,1
"[13, 389, 5057, 4656, 43777, 38822, 4129]",5057,4656,43777,1
"[13, 389, 5057, 4656, 43789, 17051, 1813]",5057,4656,43789,1
"[13, 389, 5057, 4656, 43801, 14685, 1561]",5057,4656,43801,1
"[13, 389, 5057, 4656, 43933, 22995, 2437]",5057,4656,43933,1
"[13, 389, 5057, 4656, 43969, 41712, 4417]",5057,4656,43969,1
"[13, 389, 5057, 4656, 44017, 34497, 3649]",5057,4656,44017,1
"[13, 389, 5057, 4656, 44029, 38932, 4117]",5057,4656,44029,1
"[13, 389, 5057, 4656, 44041, 7955, 841]",5057,4656,44041,1
"[13, 389, 5057, 4656, 44053, 123, 13]",5057,4656,44053,1
"[13, 389, 5057, 4656, 44089, 40235, 4249]",5057,4656,44089,1
"[13, 389, 5057, 4656, 44101, 30130, 3181]",5057,4656,44101,1
"[13, 389, 5057, 4656, 44221, 38190, 4021]",5057,4656,44221,1
"[13, 389, 5057, 4656, 44257, 29210, 3073]",5057,4656,44257,1
"[13, 389, 5057, 4656, 44269, 14956, 1573]",5057,4656,44269,1
"[13, 389, 5057, 4656, 44281, 21237, 2233]",5057,4656,44281,1
"[13, 389, 5057, 4656, 44293, 24325, 2557]",5057,4656,44293,1
"[13, 389, 5057, 4656, 44389, 31242, 3277]",5057,4656,44389,1
"[13, 389, 5057, 4656, 44449, 10549, 1105]",5057,4656,44449,1
"[13, 389, 5057, 4656, 44497, 7808, 817]",5057,4656,44497,1
"[13, 389, 5057, 4656, 44533, 38689, 4045]",5057,4656,44533,1
"[13, 389, 5057, 4656, 44617, 38417, 4009]",5057,4656,44617,1
"[13, 389, 5057, 4656, 44641, 11515, 1201]",5057,4656,44641,1
"[13, 389, 5057, 4656, 44701, 28927, 3013]",5057,4656,44701,1
"[13, 389, 5057, 4656, 44773, 32897, 3421]",5057,4656,44773,1
"[13, 389, 5057, 4656, 44797, 26680, 2773]",5057,4656,44797,1
"[13, 389, 5057, 4656, 44809, 14561, 1513]",5057,4656,44809,1
"[13, 389, 5057, 4656, 44893, 14704, 1525]",5057,4656,44893,1
"[13, 389, 5057, 4656, 44917, 26983, 2797]",5057,4656,44917,1
"[13, 389, 5057, 4656, 44953, 6266, 649]",5057,4656,44953,1
"[13, 389, 5057, 4656, 45013, 21008, 2173]",5057,4656,45013,1
"[13, 389, 5057, 4656, 45061, 1984, 205]",5057,4656,45061,1
"[13, 389, 5057, 4656, 45121, 6522, 673]",5057,4656,45121,1
"[13, 389, 5057, 4656, 45181, 24114, 2485]",5057,4656,45181,1
"[13, 389, 5057, 4656, 45289, 41797, 4297]",5057,4656,45289,1
"[13, 389, 5057, 4656, 45337, 2113, 217]",5057,4656,45337,1
"[13, 389, 5057, 4656, 45361, 12636, 1297]",5057,4656,45361,1
"[13, 389, 5057, 4656, 45433, 3991, 409]",5057,4656,45433,1
"[13, 389, 5057, 4656, 45481, 16186, 1657]",5057,4656,45481,1
"[13, 389, 5057, 4656, 45541, 14212, 1453]",5057,4656,45541,1
"[13, 389, 5057, 4656, 45553, 20673, 2113]",5057,4656,45553,1
"[13, 389, 5057, 4656, 45589, 13287, 1357]",5057,4656,45589,1
"[13, 389, 5057, 4656, 45613, 45035, 4597]",5057,4656,45613,1
"[13, 389, 5057, 4656, 45673, 30380, 3097]",5057,4656,45673,1
"[13, 389, 5057, 4656, 45697, 28276, 2881]",5057,4656,45697,1
"[13, 389, 5057, 4656, 45757, 6496, 661]",5057,4656,45757,1
"[13, 389, 5057, 4656, 45817, 22446, 2281]",5057,4656,45817,1
"[13, 389, 5057, 4656, 45841, 17023, 1729]",5057,4656,45841,1
"[13, 389, 5057, 4656, 45853, 38654, 3925]",5057,4656,45853,1
"[13, 389, 5057, 4656, 45949, 25945, 2629]",5057,4656,45949,1
"[13, 389, 5057, 4656, 46021, 21004, 2125]",5057,4656,46021,1
"[13, 389, 5057, 4656, 46093, 9870, 997]",5057,4656,46093,1
"[13, 389, 5057, 4656, 46141, 11783, 1189]",5057,4656,46141,1
"[13, 389, 5057, 4656, 46153, 21659, 2185]",5057,4656,46153,1
"[13, 389, 5057, 4656, 46237, 32781, 3301]",5057,4656,46237,1
"[13, 389, 5057, 4656, 46261, 1083, 109]",5057,4656,46261,1
"[13, 389, 5057, 4656, 46273, 23862, 2401]",5057,4656,46273,1
"[13, 389, 5057, 4656, 46309, 42619, 4285]",5057,4656,46309,1
"[13, 389, 5057, 4656, 46381, 23320, 2341]",5057,4656,46381,1
"[13, 389, 5057, 4656, 46441, 3122, 313]",5057,4656,46441,1
"[13, 389, 5057, 4656, 46477, 29118, 2917]",5057,4656,46477,1
"[13, 389, 5057, 4656, 46489, 17024, 1705]",5057,4656,46489,1
"[13, 389, 5057, 4656, 46549, 16926, 1693]",5057,4656,46549,1
"[13, 389, 5057, 4656, 46573, 21496, 2149]",5057,4656,46573,1
"[13, 389, 5057, 4656, 46633, 20442, 2041]",5057,4656,46633,1
"[13, 389, 5057, 4656, 46681, 28163, 2809]",5057,4656,46681,1
"[13, 389, 5057, 4656, 46861, 17281, 1717]",5057,4656,46861,1
"[13, 389, 5057, 4656, 46933, 25291, 2509]",5057,4656,46933,1
"[13, 389, 5057, 4656, 46957, 30871, 3061]",5057,4656,46957,1
"[13, 389, 5057, 4656, 46993, 28109, 2785]",5057,4656,46993,1
"[13, 389, 5057, 4656, 47017, 27881, 2761]",5057,4656,47017,1
"[13, 389, 5057, 4656, 47041, 24743, 2449]",5057,4656,47041,1
"[13, 389, 5057, 4656, 47137, 38886, 3841]",5057,4656,47137,1
"[13, 389, 5057, 4656, 47149, 22734, 2245]",5057,4656,47149,1
"[13, 389, 5057, 4656, 47161, 26994, 2665]",5057,4656,47161,1
"[13, 389, 5057, 4656, 47221, 39077, 3853]",5057,4656,47221,1
"[13, 389, 5057, 4656, 47269, 6467, 637]",5057,4656,47269,1
"[13, 389, 5057, 4656, 47293, 27679, 2725]",5057,4656,47293,1
"[13, 389, 5057, 4656, 47317, 10376, 1021]",5057,4656,47317,1
"[13, 389, 5057, 4656, 47353, 32962, 3241]",5057,4656,47353,1
"[13, 389, 5057, 4656, 47389, 25781, 2533]",5057,4656,47389,1
"[13, 389, 5057, 4656, 47497, 26207, 2569]",5057,4656,47497,1
"[13, 389, 5057, 4656, 47521, 6379, 625]",5057,4656,47521,1
"[13, 389, 5057, 4656, 47533, 20469, 2005]",5057,4656,47533,1
"[13, 389, 5057, 4656, 47569, 43656, 4273]",5057,4656,47569,1
"[13, 389, 5057, 4656, 47581, 7736, 757]",5057,4656,47581,1
"[13, 389, 5057, 4656, 47629, 36223, 3541]",5057,4656,47629,1
"[13, 389, 5057, 4656, 47653, 5537, 541]",5057,4656,47653,1
"[13, 389, 5057, 4656, 47701, 2592, 253]",5057,4656,47701,1
"[13, 389, 5057, 4656, 47713, 5421, 529]",5057,4656,47713,1
"[13, 389, 5057, 4656, 47737, 10099, 985]",5057,4656,47737,1
"[13, 389, 5057, 4656, 47797, 9003, 877]",5057,4656,47797,1
"[13, 389, 5057, 4656, 47809, 40919, 3985]",5057,4656,47809,1
"[13, 389, 5057, 4656, 47857, 35533, 3457]",5057,4656,47857,1
"[13, 389, 5057, 4656, 47869, 38873, 3781]",5057,4656,47869,1
"[13, 389, 5057, 4656, 47881, 45670, 4441]",5057,4656,47881,1
"[13, 389, 5057, 4656, 47917, 37924, 3685]",5057,4656,47917,1
"[13, 389, 5057, 4656, 47977, 47740, 4633]",5057,4656,47977,1
"[13, 389, 5057, 4656, 48049, 29236, 2833]",5057,4656,48049,1
"[13, 389, 5057, 4656, 48073, 29994, 2905]",5057,4656,48073,1
"[13, 389, 5057, 4656, 48109, 5342, 517]",5057,4656,48109,1
"[13, 389, 5057, 4656, 48121, 19606, 1897]",5057,4656,48121,1
"[13, 389, 5057, 4656, 48157, 16766, 1621]",5057,4656,48157,1
"[13, 389, 5057, 4656, 48193, 43235, 4177]",5057,4656,48193,1
"[13, 389, 5057, 4656, 48313, 11217, 1081]",5057,4656,48313,1
"[13, 389, 5057, 4656, 48337, 25923, 2497]",5057,4656,48337,1
"[13, 389, 5057, 4656, 48397, 21340, 2053]",5057,4656,48397,1
"[13, 389, 5057, 4656, 48409, 41183, 3961]",5057,4656,48409,1
"[13, 389, 5057, 4656, 48481, 46992, 4513]",5057,4656,48481,1
"[13, 389, 5057, 4656, 48541, 14898, 1429]",5057,4656,48541,1
"[13, 389, 5057, 4656, 48589, 25432, 2437]",5057,4656,48589,1
"[13, 389, 5057, 4656, 48649, 45901, 4393]",5057,4656,48649,1
"[13, 389, 5057, 4656, 48661, 14684, 1405]",5057,4656,48661,1
"[13, 389, 5057, 4656, 48673, 38146, 3649]",5057,4656,48673,1
"[13, 389, 5057, 4656, 48733, 32541, 3109]",5057,4656,48733,1
"[13, 389, 5057, 4656, 48757, 33311, 3181]",5057,4656,48757,1
"[13, 389, 5057, 4656, 48781, 8434, 805]",5057,4656,48781,1
"[13, 389, 5057, 4656, 48817, 42285, 4033]",5057,4656,48817,1
"[13, 389, 5057, 4656, 48973, 29672, 2821]",5057,4656,48973,1
"[13, 389, 5057, 4656, 49009, 5063, 481]",5057,4656,49009,1
"[13, 389, 5057, 4656, 49033, 27560, 2617]",5057,4656,49033,1
"[13, 389, 5057, 4656, 49057, 18723, 1777]",5057,4656,49057,1
"[13, 389, 5057, 4656, 49069, 3931, 373]",5057,4656,49069,1
"[13, 389, 5057, 4656, 49081, 26575, 2521]",5057,4656,49081,1
"[13, 389, 5057, 4656, 49117, 25202, 2389]",5057,4656,49117,1
"[13, 389, 5057, 4656, 49177, 26120, 2473]",5057,4656,49177,1
"[13, 389, 5057, 4656, 49201, 23343, 2209]",5057,4656,49201,1
"[13, 389, 5057, 4656, 49261, 1915, 181]",5057,4656,49261,1
"[13, 389, 5057, 4656, 49297, 12716, 1201]",5057,4656,49297,1
"[13, 389, 5057, 4656, 49333, 30653, 2893]",5057,4656,49333,1
"[13, 389, 5057, 4656, 49369, 1283, 121]",5057,4656,49369,1
"[13, 389, 5057, 4656, 49393, 15796, 1489]",5057,4656,49393,1
"[13, 389, 5057, 4656, 49417, 36946, 3481]",5057,4656,49417,1
"[13, 389, 5057, 4656, 49429, 36318, 3421]",5057,4656,49429,1
"[13, 389, 5057, 4656, 49477, 48595, 4573]",5057,4656,49477,1
"[13, 389, 5057, 4656, 49537, 7671, 721]",5057,4656,49537,1
"[13, 389, 5057, 4656, 49549, 16229, 1525]",5057,4656,49549,1
"[13, 389, 5057, 4656, 49597, 31584, 2965]",5057,4656,49597,1
"[13, 389, 5057, 4656, 49633, 25083, 2353]",5057,4656,49633,1
"[13, 389, 5057, 4656, 49669, 23181, 2173]",5057,4656,49669,1
"[13, 389, 5057, 4656, 49681, 9742, 913]",5057,4656,49681,1
"[13, 389, 5057, 4656, 49741, 23471, 2197]",5057,4656,49741,1
"[13, 389, 5057, 4656, 49789, 34786, 3253]",5057,4656,49789,1
"[13, 389, 5057, 4656, 49801, 8482, 793]",5057,4656,49801,1
"[13, 389, 5057, 4656, 49921, 21626, 2017]",5057,4656,49921,1
"[13, 389, 5057, 4656, 49957, 13015, 1213]",5057,4656,49957,1
"[13, 389, 5057, 4656, 49993, 2330, 217]",5057,4656,49993,1
"[13, 389, 5057, 4656, 50077, 20532, 1909]",5057,4656,50077,1
"[13, 389, 5057, 4656, 50101, 11503, 1069]",5057,4656,50101,1
"[13, 389, 5057, 4656, 50221, 6612, 613]",5057,4656,50221,1
"[13, 389, 5057, 4656, 50329, 33477, 3097]",5057,4656,50329,1
"[13, 389, 5057, 4656, 50341, 14153, 1309]",5057,4656,50341,1
"[13, 389, 5057, 4656, 50377, 5464, 505]",5057,4656,50377,1
"[13, 389, 5057, 4656, 50461, 401, 37]",5057,4656,50461,1
"[13, 389, 5057, 4656, 50497, 18752, 1729]",5057,4656,50497,1
"[13, 389, 5057, 4656, 50581, 25171, 2317]",5057,4656,50581,1
"[13, 389, 5057, 4656, 50593, 24525, 2257]",5057,4656,50593,1
"[13, 389, 5057, 4656, 50773, 45157, 4141]",5057,4656,50773,1
"[13, 389, 5057, 4656, 50821, 28434, 2605]",5057,4656,50821,1
"[13, 389, 5057, 4656, 50833, 11016, 1009]",5057,4656,50833,1
"[13, 389, 5057, 4656, 50857, 36974, 3385]",5057,4656,50857,1
"[13, 389, 5057, 4656, 50893, 36082, 3301]",5057,4656,50893,1
"[13, 389, 5057, 4656, 50929, 26263, 2401]",5057,4656,50929,1
"[13, 389, 5057, 4656, 50989, 40881, 3733]",5057,4656,50989,1
"[13, 389, 5057, 4656, 51001, 14470, 1321]",5057,4656,51001,1
"[13, 389, 5057, 4656, 51061, 8565, 781]",5057,4656,51061,1
"[13, 389, 5057, 4656, 51109, 34391, 3133]",5057,4656,51109,1
"[13, 389, 5057, 4656, 51133, 32035, 2917]",5057,4656,51133,1
"[13, 389, 5057, 4656, 51157, 40752, 3709]",5057,4656,51157,1
"[13, 389, 5057, 4656, 51169, 17419, 1585]",5057,4656,51169,1
"[13, 389, 5057, 4656, 51193, 15580, 1417]",5057,4656,51193,1
"[13, 389, 5057, 4656, 51229, 23645, 2149]",5057,4656,51229,1
"[13, 389, 5057, 4656, 51241, 8199, 745]",5057,4656,51241,1
"[13, 389, 5057, 4656, 51349, 50963, 4621]",5057,4656,51349,1
"[13, 389, 5057, 4656, 51361, 3188, 289]",5057,4656,51361,1
"[13, 389, 5057, 4656, 51421, 34866, 3157]",5057,4656,51421,1
"[13, 389, 5057, 4656, 51481, 34774, 3145]",5057,4656,51481,1
"[13, 389, 5057, 4656, 51517, 18998, 1717]",5057,4656,51517,1
"[13, 389, 5057, 4656, 51577, 46005, 4153]",5057,4656,51577,1
"[13, 389, 5057, 4656, 51613, 33932, 3061]",5057,4656,51613,1
"[13, 389, 5057, 4656, 51637, 12388, 1117]",5057,4656,51637,1
"[13, 389, 5057, 4656, 51673, 30642, 2761]",5057,4656,51673,1
"[13, 389, 5057, 4656, 51721, 42401, 3817]",5057,4656,51721,1
"[13, 389, 5057, 4656, 51769, 16289, 1465]",5057,4656,51769,1
"[13, 389, 5057, 4656, 51817, 29659, 2665]",5057,4656,51817,1
"[13, 389, 5057, 4656, 51829, 40753, 3661]",5057,4656,51829,1
"[13, 389, 5057, 4656, 51853, 7896, 709]",5057,4656,51853,1
"[13, 389, 5057, 4656, 51913, 50051, 4489]",5057,4656,51913,1
"[13, 389, 5057, 4656, 51949, 30404, 2725]",5057,4656,51949,1
"[13, 389, 5057, 4656, 51973, 11397, 1021]",5057,4656,51973,1
"[13, 389, 5057, 4656, 52009, 36203, 3241]",5057,4656,52009,1
"[13, 389, 5057, 4656, 52021, 24815, 2221]",5057,4656,52021,1
"[13, 389, 5057, 4656, 52057, 23893, 2137]",5057,4656,52057,1
"[13, 389, 5057, 4656, 52069, 50604, 4525]",5057,4656,52069,1
"[13, 389, 5057, 4656, 52081, 40280, 3601]",5057,4656,52081,1
"[13, 389, 5057, 4656, 52153, 28776, 2569]",5057,4656,52153,1
"[13, 389, 5057, 4656, 52177, 7004, 625]",5057,4656,52177,1
"[13, 389, 5057, 4656, 52189, 22474, 2005]",5057,4656,52189,1
"[13, 389, 5057, 4656, 52201, 13196, 1177]",5057,4656,52201,1
"[13, 389, 5057, 4656, 52237, 8493, 757]",5057,4656,52237,1
"[13, 389, 5057, 4656, 52249, 48759, 4345]",5057,4656,52249,1
"[13, 389, 5057, 4656, 52321, 28599, 2545]",5057,4656,52321,1
"[13, 389, 5057, 4656, 52369, 5950, 529]",5057,4656,52369,1
"[13, 389, 5057, 4656, 52453, 9880, 877]",5057,4656,52453,1
"[13, 389, 5057, 4656, 52489, 35996, 3193]",5057,4656,52489,1
"[13, 389, 5057, 4656, 52501, 18549, 1645]",5057,4656,52501,1
"[13, 389, 5057, 4656, 52561, 17351, 1537]",5057,4656,52561,1
"[13, 389, 5057, 4656, 52609, 40146, 3553]",5057,4656,52609,1
"[13, 389, 5057, 4656, 52813, 18387, 1621]",5057,4656,52813,1
"[13, 389, 5057, 4656, 52837, 18123, 1597]",5057,4656,52837,1
"[13, 389, 5057, 4656, 52861, 14589, 1285]",5057,4656,52861,1
"[13, 389, 5057, 4656, 52957, 30448, 2677]",5057,4656,52957,1
"[13, 389, 5057, 4656, 52981, 17080, 1501]",5057,4656,52981,1
"[13, 389, 5057, 4656, 53017, 47836, 4201]",5057,4656,53017,1
"[13, 389, 5057, 4656, 53077, 37904, 3325]",5057,4656,53077,1
"[13, 389, 5057, 4656, 53089, 47080, 4129]",5057,4656,53089,1
"[13, 389, 5057, 4656, 53101, 20677, 1813]",5057,4656,53101,1
"[13, 389, 5057, 4656, 53113, 17807, 1561]",5057,4656,53113,1
"[13, 389, 5057, 4656, 53149, 3162, 277]",5057,4656,53149,1
"[13, 389, 5057, 4656, 53161, 38101, 3337]",5057,4656,53161,1
"[13, 389, 5057, 4656, 53173, 23720, 2077]",5057,4656,53173,1
"[13, 389, 5057, 4656, 53197, 16327, 1429]",5057,4656,53197,1
"[13, 389, 5057, 4656, 53233, 38427, 3361]",5057,4656,53233,1
"[13, 389, 5057, 4656, 53269, 21017, 1837]",5057,4656,53269,1
"[13, 389, 5057, 4656, 53281, 50546, 4417]",5057,4656,53281,1
"[13, 389, 5057, 4656, 53353, 9637, 841]",5057,4656,53353,1
"[13, 389, 5057, 4656, 53377, 34679, 3025]",5057,4656,53377,1
"[13, 389, 5057, 4656, 53401, 48733, 4249]",5057,4656,53401,1
"[13, 389, 5057, 4656, 53437, 9239, 805]",5057,4656,53437,1
"[13, 389, 5057, 4656, 53569, 35356, 3073]",5057,4656,53569,1
"[13, 389, 5057, 4656, 53593, 25703, 2233]",5057,4656,53593,1
"[13, 389, 5057, 4656, 53617, 50312, 4369]",5057,4656,53617,1
"[13, 389, 5057, 4656, 53629, 32493, 2821]",5057,4656,53629,1
"[13, 389, 5057, 4656, 53653, 23381, 2029]",5057,4656,53653,1
"[13, 389, 5057, 4656, 53773, 27591, 2389]",5057,4656,53773,1
"[13, 389, 5057, 4656, 53857, 25552, 2209]",5057,4656,53857,1
"[13, 389, 5057, 4656, 53881, 6955, 601]",5057,4656,53881,1
"[13, 389, 5057, 4656, 53917, 2096, 181]",5057,4656,53917,1
"[13, 389, 5057, 4656, 54001, 5022, 433]",5057,4656,54001,1
"[13, 389, 5057, 4656, 54013, 34953, 3013]",5057,4656,54013,1
"[13, 389, 5057, 4656, 54037, 28005, 2413]",5057,4656,54037,1
"[13, 389, 5057, 4656, 54049, 17285, 1489]",5057,4656,54049,1
"[13, 389, 5057, 4656, 54121, 17587, 1513]",5057,4656,54121,1
"[13, 389, 5057, 4656, 54133, 53168, 4573]",5057,4656,54133,1
"[13, 389, 5057, 4656, 54181, 35341, 3037]",5057,4656,54181,1
"[13, 389, 5057, 4656, 54193, 8392, 721]",5057,4656,54193,1
"[13, 389, 5057, 4656, 54217, 10352, 889]",5057,4656,54217,1
"[13, 389, 5057, 4656, 54277, 4628, 397]",5057,4656,54277,1
"[13, 389, 5057, 4656, 54361, 3094, 265]",5057,4656,54361,1
"[13, 389, 5057, 4656, 54409, 14876, 1273]",5057,4656,54409,1
"[13, 389, 5057, 4656, 54421, 41669, 3565]",5057,4656,54421,1
"[13, 389, 5057, 4656, 54469, 37775, 3229]",5057,4656,54469,1
"[13, 389, 5057, 4656, 54493, 29084, 2485]",5057,4656,54493,1
"[13, 389, 5057, 4656, 54517, 50735, 4333]",5057,4656,54517,1
"[13, 389, 5057, 4656, 54541, 21800, 1861]",5057,4656,54541,1
"[13, 389, 5057, 4656, 54577, 23643, 2017]",5057,4656,54577,1
"[13, 389, 5057, 4656, 54601, 50391, 4297]",5057,4656,54601,1
"[13, 389, 5057, 4656, 54673, 15230, 1297]",5057,4656,54673,1
"[13, 389, 5057, 4656, 54721, 38937, 3313]",5057,4656,54721,1
"[13, 389, 5057, 4656, 54829, 46786, 3973]",5057,4656,54829,1
"[13, 389, 5057, 4656, 54877, 7225, 613]",5057,4656,54877,1
"[13, 389, 5057, 4656, 54949, 52270, 4429]",5057,4656,54949,1
"[13, 389, 5057, 4656, 54973, 50876, 4309]",5057,4656,54973,1
"[13, 389, 5057, 4656, 55009, 34038, 2881]",5057,4656,55009,1
"[13, 389, 5057, 4656, 55021, 12349, 1045]",5057,4656,55021,1
"[13, 389, 5057, 4656, 55057, 6823, 577]",5057,4656,55057,1
"[13, 389, 5057, 4656, 55117, 438, 37]",5057,4656,55117,1
"[13, 389, 5057, 4656, 55201, 14808, 1249]",5057,4656,55201,1
"[13, 389, 5057, 4656, 55213, 3854, 325]",5057,4656,55213,1
"[13, 389, 5057, 4656, 55249, 26782, 2257]",5057,4656,55249,1
"[13, 389, 5057, 4656, 55333, 25254, 2125]",5057,4656,55333,1
"[13, 389, 5057, 4656, 55381, 52110, 4381]",5057,4656,55381,1
"[13, 389, 5057, 4656, 55441, 46308, 3889]",5057,4656,55441,1
"[13, 389, 5057, 4656, 55501, 52509, 4405]",5057,4656,55501,1
"[13, 389, 5057, 4656, 55609, 24950, 2089]",5057,4656,55609,1
"[13, 389, 5057, 4656, 55621, 51189, 4285]",5057,4656,55621,1
"[13, 389, 5057, 4656, 55633, 24674, 2065]",5057,4656,55633,1
"[13, 389, 5057, 4656, 55681, 37898, 3169]",5057,4656,55681,1
"[13, 389, 5057, 4656, 55717, 9346, 781]",5057,4656,55717,1
"[13, 389, 5057, 4656, 55813, 44461, 3709]",5057,4656,55813,1
"[13, 389, 5057, 4656, 55837, 1595, 133]",5057,4656,55837,1
"[13, 389, 5057, 4656, 55849, 16997, 1417]",5057,4656,55849,1
"[13, 389, 5057, 4656, 55897, 8944, 745]",5057,4656,55897,1
"[13, 389, 5057, 4656, 55921, 54780, 4561]",5057,4656,55921,1
"[13, 389, 5057, 4656, 55933, 2751, 229]",5057,4656,55933,1
"[13, 389, 5057, 4656, 56041, 49409, 4105]",5057,4656,56041,1
"[13, 389, 5057, 4656, 56053, 32517, 2701]",5057,4656,56053,1
"[13, 389, 5057, 4656, 56101, 735, 61]",5057,4656,56101,1
"[13, 389, 5057, 4656, 56113, 39349, 3265]",5057,4656,56113,1
"[13, 389, 5057, 4656, 56149, 23311, 1933]",5057,4656,56149,1
"[13, 389, 5057, 4656, 56197, 48243, 3997]",5057,4656,56197,1
"[13, 389, 5057, 4656, 56209, 35360, 2929]",5057,4656,56209,1
"[13, 389, 5057, 4656, 56269, 36993, 3061]",5057,4656,56269,1
"[13, 389, 5057, 4656, 56377, 46218, 3817]",5057,4656,56377,1
"[13, 389, 5057, 4656, 56401, 13967, 1153]",5057,4656,56401,1
"[13, 389, 5057, 4656, 56437, 5394, 445]",5057,4656,56437,1
"[13, 389, 5057, 4656, 56473, 32324, 2665]",5057,4656,56473,1
"[13, 389, 5057, 4656, 56509, 8605, 709]",5057,4656,56509,1
"[13, 389, 5057, 4656, 56533, 46783, 3853]",5057,4656,56533,1
"[13, 389, 5057, 4656, 56569, 54540, 4489]",5057,4656,56569,1
"[13, 389, 5057, 4656, 56629, 12418, 1021]",5057,4656,56629,1
"[13, 389, 5057, 4656, 56701, 30847, 2533]",5057,4656,56701,1
"[13, 389, 5057, 4656, 56713, 26030, 2137]",5057,4656,56713,1
"[13, 389, 5057, 4656, 56737, 43881, 3601]",5057,4656,56737,1
"[13, 389, 5057, 4656, 56773, 11279, 925]",5057,4656,56773,1
"[13, 389, 5057, 4656, 56809, 31345, 2569]",5057,4656,56809,1
"[13, 389, 5057, 4656, 56821, 1916, 157]",5057,4656,56821,1
"[13, 389, 5057, 4656, 56857, 14373, 1177]",5057,4656,56857,1
"[13, 389, 5057, 4656, 56893, 9250, 757]",5057,4656,56893,1
"[13, 389, 5057, 4656, 56929, 24075, 1969]",5057,4656,56929,1
"[13, 389, 5057, 4656, 56941, 43305, 3541]",5057,4656,56941,1
"[13, 389, 5057, 4656, 56989, 5153, 421]",5057,4656,56989,1
"[13, 389, 5057, 4656, 57073, 33550, 2737]",5057,4656,57073,1
"[13, 389, 5057, 4656, 57097, 45631, 3721]",5057,4656,57097,1
"[13, 389, 5057, 4656, 57193, 54552, 4441]",5057,4656,57193,1
"[13, 389, 5057, 4656, 57241, 24502, 1993]",5057,4656,57241,1
"[13, 389, 5057, 4656, 57301, 24380, 1981]",5057,4656,57301,1
"[13, 389, 5057, 4656, 57349, 41546, 3373]",5057,4656,57349,1
"[13, 389, 5057, 4656, 57373, 21749, 1765]",5057,4656,57373,1
"[13, 389, 5057, 4656, 57397, 36847, 2989]",5057,4656,57397,1
"[13, 389, 5057, 4656, 57457, 56877, 4609]",5057,4656,57457,1
"[13, 389, 5057, 4656, 57493, 19720, 1597]",5057,4656,57493,1
"[13, 389, 5057, 4656, 57529, 44197, 3577]",5057,4656,57529,1
"[13, 389, 5057, 4656, 57601, 48706, 3937]",5057,4656,57601,1
"[13, 389, 5057, 4656, 57637, 18581, 1501]",5057,4656,57637,1
"[13, 389, 5057, 4656, 57649, 30917, 2497]",5057,4656,57649,1
"[13, 389, 5057, 4656, 57697, 33322, 2689]",5057,4656,57697,1
"[13, 389, 5057, 4656, 57709, 25446, 2053]",5057,4656,57709,1
"[13, 389, 5057, 4656, 57781, 43646, 3517]",5057,4656,57781,1
"[13, 389, 5057, 4656, 57793, 56018, 4513]",5057,4656,57793,1
"[13, 389, 5057, 4656, 57829, 25797, 2077]",5057,4656,57829,1
"[13, 389, 5057, 4656, 57853, 17756, 1429]",5057,4656,57853,1
"[13, 389, 5057, 4656, 57901, 30306, 2437]",5057,4656,57901,1
"[13, 389, 5057, 4656, 57973, 17494, 1405]",5057,4656,57973,1
"[13, 389, 5057, 4656, 58057, 52982, 4249]",5057,4656,58057,1
"[13, 389, 5057, 4656, 58129, 50351, 4033]",5057,4656,58129,1
"[13, 389, 5057, 4656, 58153, 48873, 3913]",5057,4656,58153,1
"[13, 389, 5057, 4656, 58189, 50253, 4021]",5057,4656,58189,1
"[13, 389, 5057, 4656, 58237, 19675, 1573]",5057,4656,58237,1
"[13, 389, 5057, 4656, 58309, 25410, 2029]",5057,4656,58309,1
"[13, 389, 5057, 4656, 58321, 6025, 481]",5057,4656,58321,1
"[13, 389, 5057, 4656, 58369, 22277, 1777]",5057,4656,58369,1
