"p, q, n, Phi, e, k, d",N,Totient,E,Transparency Percentage
"[13, 257, 3341, 3072, 27901, 772, 85]",3341,3072,27901,1.86
"[13, 257, 3341, 3072, 27997, 6899, 757]",3341,3072,27997,1.86
"[13, 257, 3341, 3072, 28069, 23802, 2605]",3341,3072,28069,1.86
"[13, 257, 3341, 3072, 28309, 11178, 1213]",3341,3072,28309,1.86
"[13, 257, 3341, 3072, 28429, 27883, 3013]",3341,3072,28429,1.86
"[13, 257, 3341, 3072, 28477, 9687, 1045]",3341,3072,28477,1.86
"[13, 257, 3341, 3072, 28549, 12611, 1357]",3341,3072,28549,1.86
"[13, 257, 3341, 3072, 28573, 15970, 1717]",3341,3072,28573,1.86
"[13, 257, 3341, 3072, 28597, 15760, 1693]",3341,3072,28597,1.86
"[13, 257, 3341, 3072, 28621, 11972, 1285]",3341,3072,28621,1.86
"[13, 257, 3341, 3072, 28669, 22295, 2389]",3341,3072,28669,1.86
"[13, 257, 3341, 3072, 28789, 28461, 3037]",3341,3072,28789,1.86
"[13, 257, 3341, 3072, 28813, 24658, 2629]",3341,3072,28813,1.86
"[13, 257, 3341, 3072, 28837, 17244, 1837]",3341,3072,28837,1.86
"[13, 257, 3341, 3072, 28909, 2155, 229]",3341,3072,28909,1.86
"[13, 257, 3341, 3072, 28933, 9164, 973]",3341,3072,28933,1.86
"[13, 257, 3341, 3072, 29077, 4212, 445]",3341,3072,29077,1.86
"[13, 257, 3341, 3072, 29101, 14901, 1573]",3341,3072,29101,1.86
"[13, 257, 3341, 3072, 29173, 25194, 2653]",3341,3072,29173,1.86
"[13, 257, 3341, 3072, 29221, 13821, 1453]",3341,3072,29221,1.86
"[13, 257, 3341, 3072, 29269, 17045, 1789]",3341,3072,29269,1.86
"[13, 257, 3341, 3072, 29389, 4946, 517]",3341,3072,29389,1.86
"[13, 257, 3341, 3072, 29437, 15533, 1621]",3341,3072,29437,1.86
"[13, 257, 3341, 3072, 29581, 17920, 1861]",3341,3072,29581,1.86
"[13, 257, 3341, 3072, 29629, 28597, 2965]",3341,3072,29629,1.86
"[13, 257, 3341, 3072, 29917, 18591, 1909]",3341,3072,29917,1.86
"[13, 257, 3341, 3072, 29989, 6687, 685]",3341,3072,29989,1.86
"[13, 257, 3341, 3072, 30013, 25216, 2581]",3341,3072,30013,1.86
"[13, 257, 3341, 3072, 30109, 1774, 181]",3341,3072,30109,1.86
"[13, 257, 3341, 3072, 30133, 1540, 157]",3341,3072,30133,1.86
"[13, 257, 3341, 3072, 30181, 19934, 2029]",3341,3072,30181,1.86
"[13, 257, 3341, 3072, 30253, 4146, 421]",3341,3072,30253,1.86
"[13, 257, 3341, 3072, 30469, 24885, 2509]",3341,3072,30469,1.86
"[13, 257, 3341, 3072, 30493, 28478, 2869]",3341,3072,30493,1.86
"[13, 257, 3341, 3072, 30517, 28262, 2845]",3341,3072,30517,1.86
"[13, 257, 3341, 3072, 30637, 369, 37]",3341,3072,30637,1.86
"[13, 257, 3341, 3072, 30661, 7795, 781]",3341,3072,30661,1.86
"[13, 257, 3341, 3072, 30757, 29926, 2989]",3341,3072,30757,1.86
"[13, 257, 3341, 3072, 30781, 18166, 1813]",3341,3072,30781,1.86
"[13, 257, 3341, 3072, 30829, 13859, 1381]",3341,3072,30829,1.86
"[13, 257, 3341, 3072, 30853, 21342, 2125]",3341,3072,30853,1.86
"[13, 257, 3341, 3072, 30949, 12704, 1261]",3341,3072,30949,1.86
"[13, 257, 3341, 3072, 31069, 7656, 757]",3341,3072,31069,1.86
"[13, 257, 3341, 3072, 31189, 29859, 2941]",3341,3072,31189,1.86
"[13, 257, 3341, 3072, 31237, 17703, 1741]",3341,3072,31237,1.86
"[13, 257, 3341, 3072, 31333, 8945, 877]",3341,3072,31333,1.86
"[13, 257, 3341, 3072, 31357, 28305, 2773]",3341,3072,31357,1.86
"[13, 257, 3341, 3072, 31477, 3576, 349]",3341,3072,31477,1.86
"[13, 257, 3341, 3072, 31573, 26280, 2557]",3341,3072,31573,1.86
"[13, 257, 3341, 3072, 31741, 24684, 2389]",3341,3072,31741,1.86
"[13, 257, 3341, 3072, 31957, 22605, 2173]",3341,3072,31957,1.86
"[13, 257, 3341, 3072, 31981, 2384, 229]",3341,3072,31981,1.86
"[13, 257, 3341, 3072, 32029, 13898, 1333]",3341,3072,32029,1.86
"[13, 257, 3341, 3072, 32077, 9408, 901]",3341,3072,32077,1.86
"[13, 257, 3341, 3072, 32173, 16474, 1573]",3341,3072,32173,1.86
"[13, 257, 3341, 3072, 32341, 18834, 1789]",3341,3072,32341,1.86
"[13, 257, 3341, 3072, 32413, 10013, 949]",3341,3072,32413,1.86
"[13, 257, 3341, 3072, 32533, 646, 61]",3341,3072,32533,1.86
"[13, 257, 3341, 3072, 32653, 19781, 1861]",3341,3072,32653,1.86
"[13, 257, 3341, 3072, 32749, 27003, 2533]",3341,3072,32749,1.86
"[13, 257, 3341, 3072, 32797, 6032, 565]",3341,3072,32797,1.86
"[13, 257, 3341, 3072, 32869, 25818, 2413]",3341,3072,32869,1.86
"[13, 257, 3341, 3072, 32917, 29456, 2749]",3341,3072,32917,1.86
"[13, 257, 3341, 3072, 32941, 8632, 805]",3341,3072,32941,1.86
"[13, 257, 3341, 3072, 33013, 20257, 1885]",3341,3072,33013,1.86
"[13, 257, 3341, 3072, 33037, 15884, 1477]",3341,3072,33037,1.86
"[13, 257, 3341, 3072, 33181, 1955, 181]",3341,3072,33181,1.86
"[13, 257, 3341, 3072, 33301, 25637, 2365]",3341,3072,33301,1.86
"[13, 257, 3341, 3072, 33349, 12647, 1165]",3341,3072,33349,1.86
"[13, 257, 3341, 3072, 33469, 23936, 2197]",3341,3072,33469,1.86
"[13, 257, 3341, 3072, 33493, 6945, 637]",3341,3072,33493,1.86
"[13, 257, 3341, 3072, 33589, 31107, 2845]",3341,3072,33589,1.86
"[13, 257, 3341, 3072, 33613, 26665, 2437]",3341,3072,33613,1.86
"[13, 257, 3341, 3072, 33637, 18012, 1645]",3341,3072,33637,1.86
"[13, 257, 3341, 3072, 33757, 12538, 1141]",3341,3072,33757,1.86
"[13, 257, 3341, 3072, 33829, 32915, 2989]",3341,3072,33829,1.86
"[13, 257, 3341, 3072, 33997, 22720, 2053]",3341,3072,33997,1.86
"[13, 257, 3341, 3072, 34141, 8413, 757]",3341,3072,34141,1.86
"[13, 257, 3341, 3072, 34213, 29012, 2605]",3341,3072,34213,1.86
"[13, 257, 3341, 3072, 34261, 32800, 2941]",3341,3072,34261,1.86
"[13, 257, 3341, 3072, 34381, 18679, 1669]",3341,3072,34381,1.86
"[13, 257, 3341, 3072, 34429, 31078, 2773]",3341,3072,34429,1.86
"[13, 257, 3341, 3072, 34501, 146, 13]",3341,3072,34501,1.86
"[13, 257, 3341, 3072, 34549, 3925, 349]",3341,3072,34549,1.86
"[13, 257, 3341, 3072, 34693, 15325, 1357]",3341,3072,34693,1.86
"[13, 257, 3341, 3072, 34981, 20918, 1837]",3341,3072,34981,1.86
"[13, 257, 3341, 3072, 35053, 2613, 229]",3341,3072,35053,1.86
"[13, 257, 3341, 3072, 35149, 10309, 901]",3341,3072,35149,1.86
"[13, 257, 3341, 3072, 35221, 5102, 445]",3341,3072,35221,1.86
"[13, 257, 3341, 3072, 35317, 30500, 2653]",3341,3072,35317,1.86
"[13, 257, 3341, 3072, 35437, 33649, 2917]",3341,3072,35437,1.86
"[13, 257, 3341, 3072, 35461, 6799, 589]",3341,3072,35461,1.86
"[13, 257, 3341, 3072, 35509, 10692, 925]",3341,3072,35509,1.86
"[13, 257, 3341, 3072, 35533, 5980, 517]",3341,3072,35533,1.86
"[13, 257, 3341, 3072, 35677, 26630, 2293]",3341,3072,35677,1.86
"[13, 257, 3341, 3072, 35797, 16372, 1405]",3341,3072,35797,1.86
"[13, 257, 3341, 3072, 35869, 6597, 565]",3341,3072,35869,1.86
"[13, 257, 3341, 3072, 36013, 9437, 805]",3341,3072,36013,1.86
"[13, 257, 3341, 3072, 36037, 18171, 1549]",3341,3072,36037,1.86
"[13, 257, 3341, 3072, 36061, 22409, 1909]",3341,3072,36061,1.86
"[13, 257, 3341, 3072, 36109, 17361, 1477]",3341,3072,36109,1.86
"[13, 257, 3341, 3072, 36229, 34118, 2893]",3341,3072,36229,1.86
"[13, 257, 3341, 3072, 36277, 1854, 157]",3341,3072,36277,1.86
"[13, 257, 3341, 3072, 36373, 28002, 2365]",3341,3072,36373,1.86
"[13, 257, 3341, 3072, 36469, 17819, 1501]",3341,3072,36469,1.86
"[13, 257, 3341, 3072, 36493, 12984, 1093]",3341,3072,36493,1.86
"[13, 257, 3341, 3072, 36541, 26133, 2197]",3341,3072,36541,1.86
"[13, 257, 3341, 3072, 36637, 34216, 2869]",3341,3072,36637,1.86
"[13, 257, 3341, 3072, 36709, 19657, 1645]",3341,3072,36709,1.86
"[13, 257, 3341, 3072, 36781, 443, 37]",3341,3072,36781,1.86
"[13, 257, 3341, 3072, 36877, 8511, 709]",3341,3072,36877,1.86
"[13, 257, 3341, 3072, 36901, 35904, 2989]",3341,3072,36901,1.86
"[13, 257, 3341, 3072, 36973, 16621, 1381]",3341,3072,36973,1.86
"[13, 257, 3341, 3072, 36997, 25592, 2125]",3341,3072,36997,1.86
"[13, 257, 3341, 3072, 37021, 29947, 2485]",3341,3072,37021,1.86
"[13, 257, 3341, 3072, 37117, 1027, 85]",3341,3072,37117,1.86
"[13, 257, 3341, 3072, 37189, 4806, 397]",3341,3072,37189,1.86
"[13, 257, 3341, 3072, 37309, 17355, 1429]",3341,3072,37309,1.86
"[13, 257, 3341, 3072, 37357, 12124, 997]",3341,3072,37357,1.86
"[13, 257, 3341, 3072, 37501, 33851, 2773]",3341,3072,37501,1.86
"[13, 257, 3341, 3072, 37549, 28614, 2341]",3341,3072,37549,1.86
"[13, 257, 3341, 3072, 37573, 159, 13]",3341,3072,37573,1.86
"[13, 257, 3341, 3072, 37693, 12822, 1045]",3341,3072,37693,1.86
"[13, 257, 3341, 3072, 37717, 31394, 2557]",3341,3072,37717,1.86
"[13, 257, 3341, 3072, 37813, 20839, 1693]",3341,3072,37813,1.86
"[13, 257, 3341, 3072, 37861, 6076, 493]",3341,3072,37861,1.86
"[13, 257, 3341, 3072, 37957, 33373, 2701]",3341,3072,37957,1.86
"[13, 257, 3341, 3072, 38053, 22755, 1837]",3341,3072,38053,1.86
"[13, 257, 3341, 3072, 38149, 12083, 973]",3341,3072,38149,1.86
"[13, 257, 3341, 3072, 38197, 16276, 1309]",3341,3072,38197,1.86
"[13, 257, 3341, 3072, 38317, 19620, 1573]",3341,3072,38317,1.86
"[13, 257, 3341, 3072, 38461, 3468, 277]",3341,3072,38461,1.86
"[13, 257, 3341, 3072, 38557, 11911, 949]",3341,3072,38557,1.86
"[13, 257, 3341, 3072, 38629, 35171, 2797]",3341,3072,38629,1.86
"[13, 257, 3341, 3072, 38653, 20396, 1621]",3341,3072,38653,1.86
"[13, 257, 3341, 3072, 38677, 768, 61]",3341,3072,38677,1.86
"[13, 257, 3341, 3072, 38749, 28923, 2293]",3341,3072,38749,1.86
"[13, 257, 3341, 3072, 38821, 13509, 1069]",3341,3072,38821,1.86
"[13, 257, 3341, 3072, 38917, 2597, 205]",3341,3072,38917,1.86
"[13, 257, 3341, 3072, 39133, 24318, 1909]",3341,3072,39133,1.86
"[13, 257, 3341, 3072, 39157, 24027, 1885]",3341,3072,39157,1.86
"[13, 257, 3341, 3072, 39181, 18838, 1477]",3341,3072,39181,1.86
"[13, 257, 3341, 3072, 39229, 32959, 2581]",3341,3072,39229,1.86
"[13, 257, 3341, 3072, 39301, 37011, 2893]",3341,3072,39301,1.86
"[13, 257, 3341, 3072, 39373, 36156, 2821]",3341,3072,39373,1.86
"[13, 257, 3341, 3072, 39397, 26021, 2029]",3341,3072,39397,1.86
"[13, 257, 3341, 3072, 39541, 19320, 1501]",3341,3072,39541,1.86
"[13, 257, 3341, 3072, 39709, 37085, 2869]",3341,3072,39709,1.86
"[13, 257, 3341, 3072, 39733, 36797, 2845]",3341,3072,39733,1.86
"[13, 257, 3341, 3072, 39829, 25684, 1981]",3341,3072,39829,1.86
"[13, 257, 3341, 3072, 39877, 10138, 781]",3341,3072,39877,1.86
"[13, 257, 3341, 3072, 39901, 14820, 1141]",3341,3072,39901,1.86
"[13, 257, 3341, 3072, 40093, 32432, 2485]",3341,3072,40093,1.86
"[13, 257, 3341, 3072, 40189, 1112, 85]",3341,3072,40189,1.86
"[13, 257, 3341, 3072, 40213, 20905, 1597]",3341,3072,40213,1.86
"[13, 257, 3341, 3072, 40237, 35692, 2725]",3341,3072,40237,1.86
"[13, 257, 3341, 3072, 40357, 34222, 2605]",3341,3072,40357,1.86
"[13, 257, 3341, 3072, 40429, 13121, 997]",3341,3072,40429,1.86
"[13, 257, 3341, 3072, 40597, 16030, 1213]",3341,3072,40597,1.86
"[13, 257, 3341, 3072, 40693, 4623, 349]",3341,3072,40693,1.86
"[13, 257, 3341, 3072, 40813, 8144, 613]",3341,3072,40813,1.86
"[13, 257, 3341, 3072, 40933, 6569, 493]",3341,3072,40933,1.86
"[13, 257, 3341, 3072, 41077, 40609, 3037]",3341,3072,41077,1.86
"[13, 257, 3341, 3072, 41149, 8854, 661]",3341,3072,41149,1.86
"[13, 257, 3341, 3072, 41221, 13056, 973]",3341,3072,41221,1.86
"[13, 257, 3341, 3072, 41269, 17585, 1309]",3341,3072,41269,1.86
"[13, 257, 3341, 3072, 41341, 26982, 2005]",3341,3072,41341,1.86
"[13, 257, 3341, 3072, 41389, 21193, 1573]",3341,3072,41389,1.86
"[13, 257, 3341, 3072, 41413, 31235, 2317]",3341,3072,41413,1.86
"[13, 257, 3341, 3072, 41893, 14578, 1069]",3341,3072,41893,1.86
"[13, 257, 3341, 3072, 41941, 19182, 1405]",3341,3072,41941,1.86
"[13, 257, 3341, 3072, 42013, 7727, 565]",3341,3072,42013,1.86
"[13, 257, 3341, 3072, 42061, 1821, 133]",3341,3072,42061,1.86
"[13, 257, 3341, 3072, 42157, 11047, 805]",3341,3072,42157,1.86
"[13, 257, 3341, 3072, 42181, 21269, 1549]",3341,3072,42181,1.86
"[13, 257, 3341, 3072, 42349, 29625, 2149]",3341,3072,42349,1.86
"[13, 257, 3341, 3072, 42373, 39904, 2893]",3341,3072,42373,1.86
"[13, 257, 3341, 3072, 42397, 2498, 181]",3341,3072,42397,1.86
"[13, 257, 3341, 3072, 42589, 21142, 1525]",3341,3072,42589,1.86
"[13, 257, 3341, 3072, 42709, 8856, 637]",3341,3072,42709,1.86
"[13, 257, 3341, 3072, 42829, 33976, 2437]",3341,3072,42829,1.86
"[13, 257, 3341, 3072, 42853, 22947, 1645]",3341,3072,42853,1.86
"[13, 257, 3341, 3072, 42901, 27665, 1981]",3341,3072,42901,1.86
"[13, 257, 3341, 3072, 43093, 3549, 253]",3341,3072,43093,1.86
"[13, 257, 3341, 3072, 43117, 19383, 1381]",3341,3072,43117,1.86
"[13, 257, 3341, 3072, 43189, 34599, 2461]",3341,3072,43189,1.86
"[13, 257, 3341, 3072, 43237, 17748, 1261]",3341,3072,43237,1.86
"[13, 257, 3341, 3072, 43261, 1197, 85]",3341,3072,43261,1.86
"[13, 257, 3341, 3072, 43573, 29460, 2077]",3341,3072,43573,1.86
"[13, 257, 3341, 3072, 43597, 23686, 1669]",3341,3072,43597,1.86
"[13, 257, 3341, 3072, 43669, 17243, 1213]",3341,3072,43669,1.86
"[13, 257, 3341, 3072, 43717, 185, 13]",3341,3072,43717,1.86
"[13, 257, 3341, 3072, 43789, 42948, 3013]",3341,3072,43789,1.86
"[13, 257, 3341, 3072, 43933, 24555, 1717]",3341,3072,43933,1.86
"[13, 257, 3341, 3072, 44029, 34240, 2389]",3341,3072,44029,1.86
"[13, 257, 3341, 3072, 44053, 11888, 829]",3341,3072,44053,1.86
"[13, 257, 3341, 3072, 44101, 38775, 2701]",3341,3072,44101,1.86
"[13, 257, 3341, 3072, 44221, 9515, 661]",3341,3072,44221,1.86
"[13, 257, 3341, 3072, 44269, 3300, 229]",3341,3072,44269,1.86
"[13, 257, 3341, 3072, 44293, 14029, 973]",3341,3072,44293,1.86
"[13, 257, 3341, 3072, 44389, 1575, 109]",3341,3072,44389,1.86
"[13, 257, 3341, 3072, 44533, 38459, 2653]",3341,3072,44533,1.86
"[13, 257, 3341, 3072, 44701, 13809, 949]",3341,3072,44701,1.86
"[13, 257, 3341, 3072, 44773, 40765, 2797]",3341,3072,44773,1.86
"[13, 257, 3341, 3072, 44797, 23638, 1621]",3341,3072,44797,1.86
"[13, 257, 3341, 3072, 44893, 33509, 2293]",3341,3072,44893,1.86
"[13, 257, 3341, 3072, 44917, 33176, 2269]",3341,3072,44917,1.86
"[13, 257, 3341, 3072, 45013, 20587, 1405]",3341,3072,45013,1.86
"[13, 257, 3341, 3072, 45061, 3007, 205]",3341,3072,45061,1.86
"[13, 257, 3341, 3072, 45181, 18193, 1237]",3341,3072,45181,1.86
"[13, 257, 3341, 3072, 45541, 30079, 2029]",3341,3072,45541,1.86
"[13, 257, 3341, 3072, 45589, 35097, 2365]",3341,3072,45589,1.86
"[13, 257, 3341, 3072, 45613, 6251, 421]",3341,3072,45613,1.86
"[13, 257, 3341, 3072, 45757, 32724, 2197]",3341,3072,45757,1.86
"[13, 257, 3341, 3072, 45853, 42823, 2869]",3341,3072,45853,1.86
"[13, 257, 3341, 3072, 45949, 7015, 469]",3341,3072,45949,1.86
"[13, 257, 3341, 3072, 46021, 11700, 781]",3341,3072,46021,1.86
"[13, 257, 3341, 3072, 46093, 10638, 709]",3341,3072,46093,1.86
"[13, 257, 3341, 3072, 46141, 27231, 1813]",3341,3072,46141,1.86
"[13, 257, 3341, 3072, 46237, 37402, 2485]",3341,3072,46237,1.86
"[13, 257, 3341, 3072, 46261, 37060, 2461]",3341,3072,46261,1.86
"[13, 257, 3341, 3072, 46309, 19009, 1261]",3341,3072,46309,1.86
"[13, 257, 3341, 3072, 46381, 41142, 2725]",3341,3072,46381,1.86
"[13, 257, 3341, 3072, 46477, 4917, 325]",3341,3072,46477,1.86
"[13, 257, 3341, 3072, 46549, 44564, 2941]",3341,3072,46549,1.86
"[13, 257, 3341, 3072, 46573, 15115, 997]",3341,3072,46573,1.86
"[13, 257, 3341, 3072, 46861, 45961, 3013]",3341,3072,46861,1.86
"[13, 257, 3341, 3072, 46933, 39065, 2557]",3341,3072,46933,1.86
"[13, 257, 3341, 3072, 46957, 9370, 613]",3341,3072,46957,1.86
"[13, 257, 3341, 3072, 47149, 30036, 1957]",3341,3072,47149,1.86
"[13, 257, 3341, 3072, 47221, 46683, 3037]",3341,3072,47221,1.86
"[13, 257, 3341, 3072, 47269, 28266, 1837]",3341,3072,47269,1.86
"[13, 257, 3341, 3072, 47293, 10176, 661]",3341,3072,47293,1.86
"[13, 257, 3341, 3072, 47317, 33470, 2173]",3341,3072,47317,1.86
"[13, 257, 3341, 3072, 47389, 20563, 1333]",3341,3072,47389,1.86
"[13, 257, 3341, 3072, 47533, 24339, 1573]",3341,3072,47533,1.86
"[13, 257, 3341, 3072, 47581, 41463, 2677]",3341,3072,47581,1.86
"[13, 257, 3341, 3072, 47629, 34807, 2245]",3341,3072,47629,1.86
"[13, 257, 3341, 3072, 47653, 22539, 1453]",3341,3072,47653,1.86
"[13, 257, 3341, 3072, 47701, 27779, 1789]",3341,3072,47701,1.86
"[13, 257, 3341, 3072, 47797, 14392, 925]",3341,3072,47797,1.86
"[13, 257, 3341, 3072, 47869, 25259, 1621]",3341,3072,47869,1.86
"[13, 257, 3341, 3072, 47917, 18546, 1189]",3341,3072,47917,1.86
"[13, 257, 3341, 3072, 48109, 39668, 2533]",3341,3072,48109,1.86
"[13, 257, 3341, 3072, 48157, 8857, 565]",3341,3072,48157,1.86
"[13, 257, 3341, 3072, 48397, 23269, 1477]",3341,3072,48397,1.86
"[13, 257, 3341, 3072, 48541, 2860, 181]",3341,3072,48541,1.86
"[13, 257, 3341, 3072, 48589, 44619, 2821]",3341,3072,48589,1.86
"[13, 257, 3341, 3072, 48661, 37462, 2365]",3341,3072,48661,1.86
"[13, 257, 3341, 3072, 48733, 24192, 1525]",3341,3072,48733,1.86
"[13, 257, 3341, 3072, 48757, 23823, 1501]",3341,3072,48757,1.86
"[13, 257, 3341, 3072, 48781, 17356, 1093]",3341,3072,48781,1.86
"[13, 257, 3341, 3072, 48973, 38850, 2437]",3341,3072,48973,1.86
"[13, 257, 3341, 3072, 49069, 591, 37]",3341,3072,49069,1.86
"[13, 257, 3341, 3072, 49117, 18243, 1141]",3341,3072,49117,1.86
"[13, 257, 3341, 3072, 49261, 22145, 1381]",3341,3072,49261,1.86
"[13, 257, 3341, 3072, 49333, 39521, 2461]",3341,3072,49333,1.86
"[13, 257, 3341, 3072, 49429, 25696, 1597]",3341,3072,49429,1.86
"[13, 257, 3341, 3072, 49477, 6394, 397]",3341,3072,49477,1.86
"[13, 257, 3341, 3072, 49549, 5242, 325]",3341,3072,49549,1.86
"[13, 257, 3341, 3072, 49597, 23071, 1429]",3341,3072,49597,1.86
"[13, 257, 3341, 3072, 49669, 28149, 1741]",3341,3072,49669,1.86
"[13, 257, 3341, 3072, 49741, 27024, 1669]",3341,3072,49741,1.86
"[13, 257, 3341, 3072, 49789, 44943, 2773]",3341,3072,49789,1.86
"[13, 257, 3341, 3072, 49957, 36118, 2221]",3341,3072,49957,1.86
"[13, 257, 3341, 3072, 50053, 22110, 1357]",3341,3072,50053,1.86
"[13, 257, 3341, 3072, 50077, 27989, 1717]",3341,3072,50077,1.86
"[13, 257, 3341, 3072, 50101, 27611, 1693]",3341,3072,50101,1.86
"[13, 257, 3341, 3072, 50221, 31993, 1957]",3341,3072,50221,1.86
"[13, 257, 3341, 3072, 50341, 30103, 1837]",3341,3072,50341,1.86
"[13, 257, 3341, 3072, 50461, 21896, 1333]",3341,3072,50461,1.86
"[13, 257, 3341, 3072, 50581, 7327, 445]",3341,3072,50581,1.86
"[13, 257, 3341, 3072, 50773, 29568, 1789]",3341,3072,50773,1.86
"[13, 257, 3341, 3072, 50821, 9744, 589]",3341,3072,50821,1.86
"[13, 257, 3341, 3072, 50893, 8565, 517]",3341,3072,50893,1.86
"[13, 257, 3341, 3072, 50989, 19735, 1189]",3341,3072,50989,1.86
"[13, 257, 3341, 3072, 51061, 37714, 2269]",3341,3072,51061,1.86
"[13, 257, 3341, 3072, 51109, 17785, 1069]",3341,3072,51109,1.86
"[13, 257, 3341, 3072, 51133, 49352, 2965]",3341,3072,51133,1.86
"[13, 257, 3341, 3072, 51157, 23397, 1405]",3341,3072,51157,1.86
"[13, 257, 3341, 3072, 51229, 9422, 565]",3341,3072,51229,1.86
"[13, 257, 3341, 3072, 51349, 45950, 2749]",3341,3072,51349,1.86
"[13, 257, 3341, 3072, 51421, 31954, 1909]",3341,3072,51421,1.86
"[13, 257, 3341, 3072, 51517, 43283, 2581]",3341,3072,51517,1.86
"[13, 257, 3341, 3072, 51613, 3041, 181]",3341,3072,51613,1.86
"[13, 257, 3341, 3072, 51637, 2639, 157]",3341,3072,51637,1.86
"[13, 257, 3341, 3072, 51829, 25324, 1501]",3341,3072,51829,1.86
"[13, 257, 3341, 3072, 51853, 18449, 1093]",3341,3072,51853,1.86
"[13, 257, 3341, 3072, 51949, 29847, 1765]",3341,3072,51949,1.86
"[13, 257, 3341, 3072, 51973, 42448, 2509]",3341,3072,51973,1.86
"[13, 257, 3341, 3072, 52021, 48177, 2845]",3341,3072,52021,1.86
"[13, 257, 3341, 3072, 52069, 27882, 1645]",3341,3072,52069,1.86
"[13, 257, 3341, 3072, 52189, 19384, 1141]",3341,3072,52189,1.86
"[13, 257, 3341, 3072, 52237, 12056, 709]",3341,3072,52237,1.86
"[13, 257, 3341, 3072, 52453, 21531, 1261]",3341,3072,52453,1.86
"[13, 257, 3341, 3072, 52501, 27293, 1597]",3341,3072,52501,1.86
"[13, 257, 3341, 3072, 52813, 28693, 1669]",3341,3072,52813,1.86
"[13, 257, 3341, 3072, 52837, 15084, 877]",3341,3072,52837,1.86
"[13, 257, 3341, 3072, 52861, 47716, 2773]",3341,3072,52861,1.86
"[13, 257, 3341, 3072, 52957, 6430, 373]",3341,3072,52957,1.86
"[13, 257, 3341, 3072, 52981, 6019, 349]",3341,3072,52981,1.86
"[13, 257, 3341, 3072, 53077, 44179, 2557]",3341,3072,53077,1.86
"[13, 257, 3341, 3072, 53101, 10596, 613]",3341,3072,53101,1.86
"[13, 257, 3341, 3072, 53149, 29706, 1717]",3341,3072,53149,1.86
"[13, 257, 3341, 3072, 53173, 29304, 1693]",3341,3072,53173,1.86
"[13, 257, 3341, 3072, 53197, 22252, 1285]",3341,3072,53197,1.86
"[13, 257, 3341, 3072, 53269, 14375, 829]",3341,3072,53269,1.86
"[13, 257, 3341, 3072, 53437, 11498, 661]",3341,3072,53437,1.86
"[13, 257, 3341, 3072, 53629, 35002, 2005]",3341,3072,53629,1.86
"[13, 257, 3341, 3072, 53653, 7772, 445]",3341,3072,53653,1.86
"[13, 257, 3341, 3072, 53773, 39297, 2245]",3341,3072,53773,1.86
"[13, 257, 3341, 3072, 53917, 16656, 949]",3341,3072,53917,1.86
"[13, 257, 3341, 3072, 54013, 28501, 1621]",3341,3072,54013,1.86
"[13, 257, 3341, 3072, 54037, 1073, 61]",3341,3072,54037,1.86
"[13, 257, 3341, 3072, 54133, 39983, 2269]",3341,3072,54133,1.86
"[13, 257, 3341, 3072, 54181, 18854, 1069]",3341,3072,54181,1.86
"[13, 257, 3341, 3072, 54277, 3622, 205]",3341,3072,54277,1.86
"[13, 257, 3341, 3072, 54421, 48699, 2749]",3341,3072,54421,1.86
"[13, 257, 3341, 3072, 54469, 27465, 1549]",3341,3072,54469,1.86
"[13, 257, 3341, 3072, 54493, 33863, 1909]",3341,3072,54493,1.86
"[13, 257, 3341, 3072, 54517, 33452, 1885]",3341,3072,54517,1.86
"[13, 257, 3341, 3072, 54541, 26223, 1477]",3341,3072,54541,1.86
"[13, 257, 3341, 3072, 54709, 2796, 157]",3341,3072,54709,1.86
"[13, 257, 3341, 3072, 54829, 7514, 421]",3341,3072,54829,1.86
"[13, 257, 3341, 3072, 54877, 27242, 1525]",3341,3072,54877,1.86
"[13, 257, 3341, 3072, 54949, 5384, 301]",3341,3072,54949,1.86
"[13, 257, 3341, 3072, 54973, 39315, 2197]",3341,3072,54973,1.86
"[13, 257, 3341, 3072, 55021, 31612, 1765]",3341,3072,55021,1.86
"[13, 257, 3341, 3072, 55117, 43724, 2437]",3341,3072,55117,1.86
"[13, 257, 3341, 3072, 55213, 665, 37]",3341,3072,55213,1.86
"[13, 257, 3341, 3072, 55333, 53838, 2989]",3341,3072,55333,1.86
"[13, 257, 3341, 3072, 55381, 4561, 253]",3341,3072,55381,1.86
"[13, 257, 3341, 3072, 55501, 37091, 2053]",3341,3072,55501,1.86
"[13, 257, 3341, 3072, 55621, 7188, 397]",3341,3072,55621,1.86
"[13, 257, 3341, 3072, 55717, 47247, 2605]",3341,3072,55717,1.86
"[13, 257, 3341, 3072, 55813, 31631, 1741]",3341,3072,55813,1.86
"[13, 257, 3341, 3072, 55837, 38188, 2101]",3341,3072,55837,1.86
"[13, 257, 3341, 3072, 55933, 50489, 2773]",3341,3072,55933,1.86
"[13, 257, 3341, 3072, 56053, 6368, 349]",3341,3072,56053,1.86
"[13, 257, 3341, 3072, 56101, 40560, 2221]",3341,3072,56101,1.86
"[13, 257, 3341, 3072, 56149, 46736, 2557]",3341,3072,56149,1.86
"[13, 257, 3341, 3072, 56197, 24824, 1357]",3341,3072,56197,1.86
"[13, 257, 3341, 3072, 56269, 23537, 1285]",3341,3072,56269,1.86
